Objects
300
,,Global Angle abb4400_tcp:abb4400_tcp,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1338,0,0.724000,2.039599,0.029341,572.688354,-1289.946533,2033.376709
1339,0,0.724189,2.039580,0.029441,573.173706,-1290.177612,2033.395264
1340,0,0.724098,2.039593,0.029252,573.659485,-1290.406250,2033.386475
1341,0,0.724089,2.039578,0.029428,574.143066,-1290.640381,2033.402710
1342,0,0.724018,2.039577,0.029411,574.624817,-1290.856567,2033.401733
1343,0,0.723951,2.039684,0.029465,575.102051,-1291.080200,2033.392212
1344,0,0.724048,2.039620,0.029308,575.586060,-1291.314087,2033.389771
1345,0,0.723881,2.039654,0.029352,576.057373,-1291.540161,2033.383423
1346,0,0.723978,2.039571,0.029509,576.547729,-1291.780273,2033.394043
1347,0,0.723893,2.039614,0.029482,577.023499,-1292.008545,2033.394531
1348,0,0.723909,2.039585,0.029371,577.495239,-1292.227783,2033.399780
1349,0,0.723923,2.039623,0.029333,577.980469,-1292.463623,2033.399536
1350,0,0.723819,2.039666,0.029445,578.455566,-1292.676758,2033.386475
1351,0,0.723973,2.039637,0.029553,578.941162,-1292.920898,2033.387695
1352,0,0.723837,2.039685,0.029378,579.412048,-1293.139648,2033.373169
1353,0,0.723945,2.039623,0.029440,579.889832,-1293.377808,2033.382690
1354,0,0.723823,2.039633,0.029360,580.367004,-1293.594482,2033.381958
1355,0,0.723885,2.039655,0.029524,580.843506,-1293.818604,2033.388672
1356,0,0.723827,2.039638,0.029418,581.311279,-1294.041626,2033.380737
1357,0,0.723886,2.039675,0.029423,581.780273,-1294.266235,2033.378662
1358,0,0.723918,2.039659,0.029419,582.253113,-1294.487915,2033.369995
1359,0,0.723868,2.039618,0.029436,582.726807,-1294.722778,2033.362427
1360,0,0.723927,2.039670,0.029470,583.199890,-1294.951660,2033.365479
1361,0,0.723900,2.039674,0.029290,583.661926,-1295.179810,2033.356934
1362,0,0.723861,2.039685,0.029452,584.130371,-1295.404175,2033.373413
1363,0,0.723755,2.039650,0.029391,584.597290,-1295.637817,2033.364990
1364,0,0.723938,2.039593,0.029430,585.053711,-1295.846436,2033.367188
1365,0,0.723746,2.039628,0.029375,585.508972,-1296.068604,2033.369751
1366,0,0.723885,2.039582,0.029334,585.972534,-1296.285156,2033.365967
1367,0,0.723786,2.039629,0.029449,586.433594,-1296.506958,2033.371216
1368,0,0.723780,2.039623,0.029376,586.898804,-1296.731812,2033.364258
1369,0,0.723890,2.039622,0.029485,587.344116,-1296.932983,2033.379517
1370,0,0.723808,2.039621,0.029405,587.807678,-1297.161255,2033.378784
1371,0,0.723774,2.039565,0.029456,588.264160,-1297.377441,2033.385254
1372,0,0.723769,2.039624,0.029500,588.717834,-1297.594604,2033.384521
1373,0,0.723888,2.039671,0.029423,589.186707,-1297.827881,2033.371460
1374,0,0.723922,2.039608,0.029473,589.625793,-1298.022095,2033.386963
1375,0,0.723764,2.039598,0.029372,590.090027,-1298.260132,2033.362183
1376,0,0.723796,2.039569,0.029570,590.538330,-1298.465210,2033.379761
1377,0,0.723771,2.039577,0.029265,590.984558,-1298.671265,2033.362671
1378,0,0.723922,2.039536,0.029442,591.432617,-1298.877197,2033.380249
1379,0,0.723807,2.039471,0.029303,591.890259,-1299.093384,2033.369263
1380,0,0.723824,2.039485,0.029482,592.344971,-1299.307617,2033.370239
1381,0,0.723772,2.039526,0.029396,592.800049,-1299.533203,2033.359253
1382,0,0.723824,2.039555,0.029355,593.261230,-1299.764893,2033.340698
1383,0,0.723870,2.039474,0.029386,593.708252,-1299.980225,2033.342896
1384,0,0.723748,2.039483,0.029321,594.167908,-1300.213379,2033.336182
1385,0,0.723818,2.039506,0.029441,594.602539,-1300.404419,2033.346436
1386,0,0.723766,2.039513,0.029297,595.046997,-1300.621460,2033.343262
1387,0,0.723852,2.039551,0.029431,595.494202,-1300.829712,2033.346191
1388,0,0.723833,2.039517,0.029397,595.934875,-1301.033813,2033.337402
1389,0,0.723772,2.039563,0.029374,596.376038,-1301.246826,2033.328735
1390,0,0.723861,2.039547,0.029357,596.812195,-1301.455933,2033.330200
1391,0,0.723855,2.039574,0.029315,597.247620,-1301.664917,2033.326660
1392,0,0.723846,2.039537,0.029388,597.692932,-1301.873169,2033.342163
1393,0,0.723829,2.039479,0.029340,598.121948,-1302.072144,2033.337402
1394,0,0.723903,2.039525,0.029389,598.558411,-1302.271973,2033.342163
1395,0,0.723853,2.039535,0.029311,598.988037,-1302.477173,2033.337891
1396,0,0.723757,2.039589,0.029339,599.430664,-1302.690552,2033.328247
1397,0,0.723815,2.039538,0.029381,599.876282,-1302.912476,2033.335449
1398,0,0.723830,2.039533,0.029331,600.307007,-1303.105835,2033.325195
1399,0,0.723950,2.039531,0.029337,600.741089,-1303.308350,2033.331421
1400,0,0.723816,2.039586,0.029338,601.167358,-1303.519043,2033.321411
1401,0,0.723858,2.039549,0.029404,601.618103,-1303.718140,2033.324707
1402,0,0.723743,2.039601,0.029302,602.045532,-1303.932739,2033.312134
1403,0,0.723934,2.039587,0.029293,602.482117,-1304.132080,2033.306885
1404,0,0.723835,2.039530,0.029219,602.908691,-1304.338257,2033.305420
1405,0,0.723845,2.039507,0.029284,603.339722,-1304.556396,2033.303467
1406,0,0.723767,2.039531,0.029211,603.778137,-1304.760864,2033.304199
1407,0,0.723950,2.039581,0.029246,604.199646,-1304.969116,2033.296143
1408,0,0.723935,2.039596,0.029215,604.634277,-1305.170166,2033.287476
1409,0,0.723784,2.039536,0.029265,605.056946,-1305.372070,2033.289185
1410,0,0.723748,2.039530,0.029224,605.493347,-1305.578735,2033.283203
1411,0,0.723833,2.039515,0.029263,605.913452,-1305.793091,2033.288940
1412,0,0.723855,2.039572,0.029178,606.336609,-1305.990112,2033.278687
1413,0,0.723844,2.039542,0.029263,606.764709,-1306.188721,2033.286621
1414,0,0.723753,2.039545,0.029188,607.194885,-1306.387817,2033.269897
1415,0,0.723782,2.039541,0.029245,607.599792,-1306.588867,2033.269409
1416,0,0.723879,2.039561,0.029233,607.993713,-1306.783447,2033.261353
1417,0,0.723840,2.039698,0.029270,608.389587,-1306.971802,2033.233643
1418,0,0.723926,2.039606,0.029301,608.751526,-1307.149414,2033.211670
1419,0,0.723922,2.039683,0.029185,609.099365,-1307.317871,2033.166138
1420,0,0.723945,2.039736,0.029266,609.390381,-1307.451172,2033.130859
1421,0,0.724012,2.039813,0.029196,609.664795,-1307.599121,2033.090576
1422,0,0.723952,2.039979,0.029294,609.911560,-1307.707642,2033.062256
1423,0,0.724007,2.039927,0.029334,610.130005,-1307.819092,2033.044312
1424,0,0.723975,2.039992,0.029225,610.312317,-1307.918457,2033.027466
1425,0,0.724138,2.039969,0.029274,610.452332,-1307.978638,2033.050537
1426,0,0.724060,2.039957,0.029219,610.586243,-1308.042969,2033.064819
1427,0,0.723947,2.039876,0.029295,610.693420,-1308.086792,2033.122314
1428,0,0.723963,2.039789,0.029197,610.769897,-1308.121582,2033.166382
1429,0,0.723924,2.039759,0.029158,610.815735,-1308.115234,2033.235596
1430,0,0.723918,2.039623,0.029241,610.860535,-1308.129639,2033.316162
1431,0,0.723719,2.039495,0.029196,610.904602,-1308.137329,2033.388672
1432,0,0.723811,2.039264,0.029286,610.932312,-1308.132812,2033.484985
1433,0,0.723592,2.039262,0.029055,610.958862,-1308.141113,2033.526367
1434,0,0.723670,2.039189,0.029310,610.988647,-1308.147705,2033.579834
1435,0,0.723634,2.039105,0.029106,611.013916,-1308.142090,2033.580811
1436,0,0.723592,2.039152,0.029238,611.053589,-1308.152344,2033.573853
1437,0,0.723593,2.039147,0.029152,611.088318,-1308.160400,2033.532104
1438,0,0.723656,2.039285,0.029148,611.129944,-1308.175781,2033.453003
1439,0,0.723795,2.039410,0.029318,611.165710,-1308.186035,2033.388794
1440,0,0.723671,2.039491,0.029170,611.219299,-1308.211304,2033.294434
1441,0,0.723805,2.039584,0.029316,611.258545,-1308.216919,2033.233154
1442,0,0.723809,2.039681,0.029059,611.284119,-1308.233521,2033.142578
1443,0,0.723992,2.039787,0.029298,611.314392,-1308.244385,2033.101074
1444,0,0.723896,2.039787,0.029109,611.344849,-1308.273193,2033.052490
1445,0,0.723948,2.039771,0.029167,611.362000,-1308.290771,2033.043823
1446,0,0.723993,2.039778,0.029075,611.375977,-1308.304932,2033.037720
1447,0,0.723935,2.039835,0.029127,611.363342,-1308.310547,2033.041992
1448,0,0.724011,2.039731,0.029247,611.361938,-1308.307373,2033.080322
1449,0,0.723825,2.039720,0.029113,611.355835,-1308.322388,2033.108032
1450,0,0.723922,2.039550,0.029288,611.334534,-1308.315918,2033.173584
1451,0,0.723868,2.039576,0.029169,611.305847,-1308.305786,2033.200317
1452,0,0.723948,2.039567,0.029413,611.284790,-1308.280518,2033.227905
1453,0,0.723895,2.039540,0.029294,611.294800,-1308.250000,2033.193848
1454,0,0.723879,2.039672,0.029394,611.303345,-1308.194702,2033.114136
1455,0,0.724224,2.039912,0.029524,611.329407,-1308.084595,2032.965698
1456,0,0.724066,2.040232,0.029601,611.364929,-1307.953857,2032.733398
1457,0,0.724356,2.040381,0.029752,611.457275,-1307.806641,2032.476440
1458,0,0.724033,2.040500,0.029612,611.537781,-1307.609497,2032.165283
1459,0,0.724346,2.040558,0.029631,611.644531,-1307.395142,2031.838379
1460,0,0.724566,2.040659,0.029520,611.767395,-1307.151123,2031.517090
1461,0,0.724439,2.040704,0.029639,611.911743,-1306.878662,2031.205688
1462,0,0.724358,2.040580,0.029542,612.067871,-1306.584473,2030.901489
1463,0,0.724242,2.040467,0.029475,612.206604,-1306.251221,2030.599609
1464,0,0.724490,2.040394,0.029422,612.377258,-1305.912231,2030.280396
1465,0,0.724085,2.040376,0.029580,612.522888,-1305.525391,2029.970459
1466,0,0.724071,2.040124,0.029362,612.717651,-1305.164551,2029.650269
1467,0,0.723951,2.039976,0.029530,612.881226,-1304.797241,2029.342163
1468,0,0.723875,2.039897,0.029342,613.057983,-1304.412476,2028.986206
1469,0,0.724003,2.039788,0.029542,613.219482,-1304.014404,2028.644287
1470,0,0.723726,2.039687,0.029331,613.416992,-1303.653931,2028.253784
1471,0,0.723927,2.039508,0.029471,613.612305,-1303.286743,2027.864990
1472,0,0.723659,2.039572,0.029348,613.786438,-1302.899658,2027.401245
1473,0,0.724103,2.039738,0.029496,614.007385,-1302.511353,2026.929565
1474,0,0.723820,2.039770,0.029389,614.195251,-1302.096313,2026.445435
1475,0,0.723840,2.039781,0.029421,614.421875,-1301.717163,2025.948730
1476,0,0.723928,2.039894,0.029503,614.620422,-1301.295532,2025.454956
1477,0,0.723960,2.040048,0.029381,614.819763,-1300.877075,2024.946899
1478,0,0.724156,2.040166,0.029601,615.035034,-1300.478027,2024.455322
1479,0,0.723899,2.040074,0.029279,615.227417,-1300.065918,2023.966309
1480,0,0.724121,2.040122,0.029428,615.461487,-1299.702637,2023.497559
1481,0,0.723960,2.040237,0.029259,615.639221,-1299.293213,2023.021729
1482,0,0.724248,2.040188,0.029383,615.843323,-1298.903320,2022.587036
1483,0,0.723909,2.040115,0.029294,616.040039,-1298.518677,2022.150269
1484,0,0.724083,2.039973,0.029338,616.223572,-1298.126587,2021.736328
1485,0,0.724034,2.039987,0.029367,616.397156,-1297.713501,2021.333252
1486,0,0.723904,2.040025,0.029405,616.567200,-1297.329224,2020.919067
1487,0,0.724047,2.039902,0.029578,616.764832,-1296.926392,2020.519287
1488,0,0.723751,2.038533,0.029140,616.769592,-1296.263672,2020.115601
1489,0,0.723924,2.038523,0.029241,616.956299,-1295.873779,2019.693848
1490,0,0.723973,2.038592,0.029198,617.139832,-1295.466797,2019.247314
1491,0,0.724069,2.038432,0.029120,617.342102,-1295.084961,2018.807373
1492,0,0.723849,2.038420,0.029075,617.549194,-1294.677490,2018.342529
1493,0,0.723953,2.038375,0.029016,617.755188,-1294.294189,2017.863281
1494,0,0.724011,2.038600,0.029044,617.936462,-1293.846191,2017.375000
1495,0,0.724088,2.038622,0.029021,618.138245,-1293.437866,2016.892944
1496,0,0.723992,2.038706,0.029007,618.347900,-1293.032593,2016.395386
1497,0,0.723895,2.038641,0.029123,618.544006,-1292.611572,2015.923950
1498,0,0.724158,2.038758,0.029042,618.741760,-1292.195312,2015.434082
1499,0,0.724162,2.038849,0.029142,618.921265,-1291.774902,2014.938354
1500,0,0.724083,2.038720,0.029058,619.125000,-1291.401489,2014.475586
1501,0,0.724019,2.038734,0.029040,619.339355,-1291.000000,2014.025635
1502,0,0.724041,2.038682,0.028940,619.521790,-1290.589478,2013.560303
1503,0,0.724315,2.038735,0.028952,619.718018,-1290.162720,2013.108276
1504,0,0.724076,2.038730,0.028972,619.920105,-1289.747925,2012.679321
1505,0,0.724038,2.038505,0.028975,620.129883,-1289.323608,2012.239990
1506,0,0.723968,2.038521,0.028984,620.327393,-1288.860596,2011.796997
1507,0,0.724109,2.038648,0.028934,620.520813,-1288.437012,2011.337524
1508,0,0.724150,2.038580,0.029085,620.723938,-1287.985352,2010.889038
1509,0,0.723908,2.038423,0.028865,620.953430,-1287.573730,2010.425049
1510,0,0.723952,2.038433,0.029030,621.152161,-1287.137085,2009.965454
1511,0,0.724032,2.038577,0.028893,621.350220,-1286.700928,2009.474243
1512,0,0.724252,2.038589,0.028927,621.550232,-1286.274414,2008.991211
1513,0,0.724077,2.038567,0.028977,621.760498,-1285.859619,2008.508423
1514,0,0.724003,2.038548,0.028890,621.969910,-1285.440430,2008.020386
1515,0,0.724055,2.038690,0.028975,622.162354,-1285.010620,2007.520874
1516,0,0.724385,2.038760,0.028959,622.369385,-1284.590942,2007.023560
1517,0,0.724166,2.038811,0.029092,622.577209,-1284.141602,2006.544067
1518,0,0.723992,2.038681,0.029030,622.795532,-1283.714355,2006.054932
1519,0,0.724161,2.038751,0.029083,623.010681,-1283.284912,2005.580200
1520,0,0.724250,2.038877,0.029004,623.209106,-1282.830933,2005.074219
1521,0,0.724216,2.038912,0.029045,623.428650,-1282.400757,2004.598389
1522,0,0.723969,2.038770,0.029000,623.656250,-1281.979858,2004.132080
1523,0,0.724204,2.038719,0.028970,623.874939,-1281.551636,2003.647095
1524,0,0.724137,2.038878,0.029003,624.066406,-1281.121948,2003.158325
1525,0,0.724197,2.038795,0.028880,624.280701,-1280.667114,2002.690308
1526,0,0.724068,2.038737,0.029093,624.500366,-1280.240967,2002.228516
1527,0,0.723808,2.038736,0.029021,624.701294,-1279.803101,2001.743530
1528,0,0.724109,2.038769,0.029104,624.889526,-1279.360596,2001.262695
1529,0,0.724068,2.038933,0.028997,625.087158,-1278.926636,2000.773438
1530,0,0.724048,2.038777,0.029080,625.302795,-1278.506958,2000.293701
1531,0,0.723843,2.038712,0.029240,625.525696,-1278.103027,1999.822388
1532,0,0.723978,2.038761,0.029027,625.731934,-1277.653198,1999.322998
1533,0,0.724279,2.038830,0.029198,625.932495,-1277.226074,1998.834229
1534,0,0.723994,2.038817,0.028969,626.153320,-1276.796875,1998.332275
1535,0,0.723885,2.038722,0.029175,626.380310,-1276.355225,1997.844971
1536,0,0.723969,2.038732,0.029018,626.597290,-1275.901855,1997.343262
1537,0,0.724149,2.038916,0.029022,626.806763,-1275.439575,1996.838867
1538,0,0.724092,2.038949,0.029183,627.027405,-1274.987549,1996.337524
1539,0,0.723893,2.038848,0.029061,627.248230,-1274.504761,1995.840454
1540,0,0.723855,2.038874,0.029159,627.457520,-1274.060425,1995.348511
1541,0,0.723954,2.038957,0.028988,627.653320,-1273.608765,1994.839722
1542,0,0.724144,2.039025,0.029136,627.871521,-1273.170410,1994.349121
1543,0,0.723839,2.038864,0.029151,628.094727,-1272.744263,1993.854614
1544,0,0.723788,2.038861,0.029188,628.311035,-1272.309814,1993.361938
1545,0,0.724046,2.038857,0.029115,628.520691,-1271.879272,1992.863770
1546,0,0.724082,2.038958,0.029092,628.718262,-1271.422607,1992.357666
1547,0,0.724035,2.038783,0.029213,628.938049,-1270.974976,1991.877441
1548,0,0.723823,2.038779,0.029077,629.173218,-1270.538452,1991.381592
1549,0,0.724010,2.038811,0.029164,629.380554,-1270.072144,1990.886353
1550,0,0.724012,2.038958,0.029118,629.589233,-1269.601562,1990.368652
1551,0,0.724012,2.038907,0.029190,629.825867,-1269.147827,1989.867065
1552,0,0.723829,2.038729,0.029180,630.059021,-1268.682373,1989.375854
1553,0,0.723874,2.038867,0.029113,630.280334,-1268.231445,1988.849854
1554,0,0.724091,2.038959,0.029146,630.489136,-1267.771729,1988.337402
1555,0,0.724194,2.038910,0.029050,630.710876,-1267.322510,1987.825562
1556,0,0.723886,2.038819,0.029179,630.943359,-1266.873657,1987.323975
1557,0,0.723926,2.038786,0.029083,631.166016,-1266.440796,1986.815552
1558,0,0.724165,2.038975,0.029159,631.372253,-1265.982544,1986.295898
1559,0,0.724142,2.038938,0.029146,631.580750,-1265.529297,1985.787842
1560,0,0.723989,2.038856,0.029305,631.803650,-1265.083984,1985.286133
1561,0,0.723909,2.038820,0.029291,632.021667,-1264.630615,1984.793823
1562,0,0.724066,2.038810,0.029142,632.232605,-1264.160767,1984.272827
1563,0,0.724126,2.038979,0.029328,632.448242,-1263.684692,1983.762207
1564,0,0.724102,2.038809,0.029144,632.678467,-1263.225586,1983.250854
1565,0,0.723996,2.038788,0.029199,632.920837,-1262.769409,1982.744141
1566,0,0.724012,2.038783,0.029095,633.142578,-1262.318848,1982.233398
1567,0,0.724251,2.038895,0.029152,633.353516,-1261.829346,1981.705688
1568,0,0.724275,2.038874,0.029184,633.588135,-1261.353760,1981.198486
1569,0,0.723990,2.038850,0.029141,633.814392,-1260.885620,1980.674194
1570,0,0.724095,2.038787,0.029256,634.036865,-1260.411133,1980.172485
1571,0,0.724119,2.038893,0.029045,634.248474,-1259.923828,1979.629150
1572,0,0.724213,2.038944,0.029274,634.466553,-1259.461182,1979.106445
1573,0,0.724112,2.038895,0.029229,634.707336,-1259.015503,1978.592163
1574,0,0.724046,2.038881,0.029201,634.927429,-1258.562622,1978.058105
1575,0,0.724129,2.038948,0.029280,635.146851,-1258.100342,1977.533936
1576,0,0.724240,2.039038,0.029214,635.377991,-1257.644043,1976.991333
1577,0,0.724218,2.038944,0.029455,635.609131,-1257.163086,1976.483887
1578,0,0.723970,2.038884,0.029176,635.857788,-1256.716553,1975.944092
1579,0,0.724110,2.038999,0.029389,636.087769,-1256.226318,1975.427979
1580,0,0.724192,2.039027,0.029249,636.315857,-1255.720215,1974.883057
1581,0,0.724265,2.039048,0.029434,636.559326,-1255.233398,1974.354004
1582,0,0.724117,2.038893,0.029288,636.799133,-1254.752563,1973.833496
1583,0,0.724081,2.038956,0.029315,637.041992,-1254.287598,1973.296387
1584,0,0.724247,2.038977,0.029254,637.266785,-1253.817627,1972.768188
1585,0,0.724169,2.039003,0.029215,637.500305,-1253.341431,1972.221436
1586,0,0.724274,2.038960,0.029265,637.744873,-1252.878540,1971.701660
1587,0,0.724067,2.038909,0.029132,637.974792,-1252.423828,1971.176270
1588,0,0.724216,2.039019,0.029187,638.191956,-1251.939941,1970.633179
1589,0,0.724315,2.039023,0.029229,638.411194,-1251.455933,1970.107910
1590,0,0.724211,2.039022,0.029169,638.647766,-1250.973877,1969.570801
1591,0,0.724114,2.038908,0.029308,638.892273,-1250.502197,1969.051025
1592,0,0.724111,2.038959,0.029099,639.121948,-1249.999634,1968.503296
1593,0,0.724392,2.039047,0.029351,639.349243,-1249.514526,1967.969971
1594,0,0.724189,2.039111,0.029131,639.595337,-1249.028320,1967.425537
1595,0,0.724188,2.039002,0.029295,639.840210,-1248.550049,1966.896240
1596,0,0.724183,2.038976,0.029025,640.073975,-1248.059082,1966.355957
1597,0,0.724266,2.039102,0.029239,640.297913,-1247.565552,1965.805420
1598,0,0.724349,2.039046,0.029133,640.537231,-1247.090576,1965.265625
1599,0,0.724159,2.039114,0.029262,640.779602,-1246.614746,1964.724243
1600,0,0.724197,2.039011,0.029211,641.014343,-1246.131348,1964.187012
1601,0,0.724257,2.039110,0.029188,641.230713,-1245.636230,1963.627563
1602,0,0.724264,2.039148,0.029301,641.447266,-1245.138306,1963.087402
1603,0,0.724216,2.039105,0.029268,641.688538,-1244.669067,1962.557007
1604,0,0.724173,2.039060,0.029287,641.922302,-1244.185303,1962.015259
1605,0,0.724247,2.039061,0.029405,642.149231,-1243.691162,1961.484497
1606,0,0.724281,2.039216,0.029386,642.368591,-1243.198608,1960.926636
1607,0,0.724351,2.039146,0.029372,642.619263,-1242.709106,1960.393188
1608,0,0.724091,2.039062,0.029281,642.859375,-1242.234497,1959.844727
1609,0,0.725308,2.038734,0.029152,642.844177,-1241.368164,1959.288574
1610,0,0.725398,2.038776,0.029172,643.062622,-1240.851074,1958.750732
1611,0,0.725485,2.038750,0.029213,643.305969,-1240.349609,1958.188721
1612,0,0.725317,2.038662,0.029103,643.556885,-1239.880737,1957.658936
1613,0,0.725310,2.038712,0.029128,643.799805,-1239.386841,1957.088867
1614,0,0.725541,2.038651,0.029152,644.036011,-1238.895508,1956.549805
1615,0,0.725304,2.038787,0.029112,644.271912,-1238.403931,1955.980957
